Time,PosX,PosY,ImagePath
176.655607,-0.004321177800496456,-0.0021566152572631836,reinforcerImages\artwork\eiffel - Copy.jpg
176.671115,-0.007241116629706501,-0.00293731689453125,reinforcerImages\artwork\eiffel - Copy.jpg
176.688299,-0.005056407716539146,-0.003354698419570923,reinforcerImages\artwork\eiffel - Copy.jpg
176.705291,-0.006075382232666016,-0.0018784105777740479,reinforcerImages\artwork\eiffel - Copy.jpg
176.722208,-0.007511933644612612,-0.0037264227867126465,reinforcerImages\artwork\eiffel - Copy.jpg
176.7382,-0.005442274941338421,-0.002524077892303467,reinforcerImages\artwork\eiffel - Copy.jpg
176.755198,-0.007492012447781027,-0.0008499324321746826,reinforcerImages\artwork\eiffel - Copy.jpg
176.772153,0.029713842603895424,-0.01286277174949646,reinforcerImages\artwork\eiffel - Copy.jpg
176.788111,0.03480784098307288,-0.021471530199050903,reinforcerImages\artwork\eiffel - Copy.jpg
176.80502,0.03356827629937065,-0.019852101802825928,reinforcerImages\artwork\eiffel - Copy.jpg
176.821113,0.036870903438991964,-0.019523024559020996,reinforcerImages\artwork\eiffel - Copy.jpg
176.838189,0.03545697530110681,-0.021096080541610718,reinforcerImages\artwork\eiffel - Copy.jpg
176.855073,0.03415107727050781,-0.023521721363067627,reinforcerImages\artwork\eiffel - Copy.jpg
176.872105,0.034407191806369364,-0.01943427324295044,reinforcerImages\artwork\eiffel - Copy.jpg
176.888063,0.034679518805609766,-0.018990635871887207,reinforcerImages\artwork\eiffel - Copy.jpg
176.90505,0.03264061609903973,-0.01910090446472168,reinforcerImages\artwork\eiffel - Copy.jpg
176.922046,0.034859816233317076,-0.021382451057434082,reinforcerImages\artwork\eiffel - Copy.jpg
176.938556,0.03540807300143772,-0.01984471082687378,reinforcerImages\artwork\eiffel - Copy.jpg
176.955439,0.034010039435492634,-0.02124953269958496,reinforcerImages\artwork\eiffel - Copy.jpg
176.971397,0.031861305236816406,-0.021668046712875366,reinforcerImages\artwork\eiffel - Copy.jpg
176.988094,0.033704704708523214,-0.019734114408493042,reinforcerImages\artwork\eiffel - Copy.jpg
177.005137,0.03501616583930123,-0.02188009023666382,reinforcerImages\artwork\eiffel - Copy.jpg
177.022096,0.032793680826822935,-0.0218065083026886,reinforcerImages\artwork\eiffel - Copy.jpg
177.037847,0.03336879942152238,-0.021192163228988647,reinforcerImages\artwork\eiffel - Copy.jpg
177.054754,0.030321280161539677,-0.02337130904197693,reinforcerImages\artwork\eiffel - Copy.jpg
177.071804,0.03182299931844074,-0.02350527048110962,reinforcerImages\artwork\eiffel - Copy.jpg
177.205064,-0.061093542310926674,-0.08416521549224854,reinforcerImages\artwork\eiffel - Copy.jpg
177.222095,0.03784672419230145,-0.008694887161254883,reinforcerImages\artwork\eiffel - Copy.jpg
177.238492,0.03970029619004989,-0.009144425392150879,reinforcerImages\artwork\eiffel - Copy.jpg
177.255446,0.040272606743706585,-0.0134735107421875,reinforcerImages\artwork\eiffel - Copy.jpg
177.272401,0.03857215245564777,-0.011857271194458008,reinforcerImages\artwork\eiffel - Copy.jpg
177.288418,0.03823889626397026,-0.009545177221298218,reinforcerImages\artwork\eiffel - Copy.jpg
177.305317,0.03797165552775067,-0.007181048393249512,reinforcerImages\artwork\eiffel - Copy.jpg
177.322268,0.042078918880886496,-0.00812634825706482,reinforcerImages\artwork\eiffel - Copy.jpg
177.338252,0.04016404681735569,-0.008157074451446533,reinforcerImages\artwork\eiffel - Copy.jpg
177.355212,0.038678540123833594,-0.00820741057395935,reinforcerImages\artwork\eiffel - Copy.jpg
177.372135,0.08033397462632919,0.04994852840900421,reinforcerImages\artwork\eiffel - Copy.jpg
177.388123,0.07471402486165368,0.04537041485309601,reinforcerImages\artwork\eiffel - Copy.jpg
177.405086,0.07435184054904509,0.045411840081214905,reinforcerImages\artwork\eiffel - Copy.jpg
177.422001,0.07585228814019096,0.041513681411743164,reinforcerImages\artwork\eiffel - Copy.jpg
177.437959,0.07646650738186306,0.041134580969810486,reinforcerImages\artwork\eiffel - Copy.jpg
177.454972,0.07777648501925999,0.04078473150730133,reinforcerImages\artwork\eiffel - Copy.jpg
177.471868,0.07598590850830078,0.04223856329917908,reinforcerImages\artwork\eiffel - Copy.jpg
177.488822,0.0770170953538683,0.039413318037986755,reinforcerImages\artwork\eiffel - Copy.jpg
177.504817,0.0764247046576606,0.04328067600727081,reinforcerImages\artwork\eiffel - Copy.jpg
177.521787,0.07546371883816189,0.04352545738220215,reinforcerImages\artwork\eiffel - Copy.jpg
177.538721,0.07790724436442059,0.04323224723339081,reinforcerImages\artwork\eiffel - Copy.jpg
177.555259,0.07601563135782874,0.04331411421298981,reinforcerImages\artwork\eiffel - Copy.jpg
177.572214,0.077843878004286,0.04439195990562439,reinforcerImages\artwork\eiffel - Copy.jpg
177.588205,0.07764344745212132,0.042815372347831726,reinforcerImages\artwork\eiffel - Copy.jpg
177.605187,0.07849619123670792,0.04519042372703552,reinforcerImages\artwork\eiffel - Copy.jpg
177.622214,0.07888481352064342,0.04430049657821655,reinforcerImages\artwork\eiffel - Copy.jpg
177.638329,0.07670964135064018,0.045084238052368164,reinforcerImages\artwork\eiffel - Copy.jpg
177.655283,0.08031664954291451,0.04132607579231262,reinforcerImages\artwork\eiffel - Copy.jpg
177.672238,0.07918156517876518,0.04271090030670166,reinforcerImages\artwork\eiffel - Copy.jpg
177.688204,0.07864538828531903,0.04557317495346069,reinforcerImages\artwork\eiffel - Copy.jpg
177.705149,0.07900598314073348,0.04452669620513916,reinforcerImages\artwork\eiffel - Copy.jpg
177.722104,0.07977792951795787,0.0445273220539093,reinforcerImages\artwork\eiffel - Copy.jpg
177.73861,0.07828474044799805,0.044685110449790955,reinforcerImages\artwork\eiffel - Copy.jpg
177.755501,0.08078749974568683,0.04397416114807129,reinforcerImages\artwork\eiffel - Copy.jpg
177.772455,0.0791958173116048,0.0425591766834259,reinforcerImages\artwork\eiffel - Copy.jpg
177.788471,0.07739861806233722,0.04473415017127991,reinforcerImages\artwork\eiffel - Copy.jpg
177.8054,0.07991923226250547,0.04377052187919617,reinforcerImages\artwork\eiffel - Copy.jpg
177.821679,0.07854684193929035,0.042125046253204346,reinforcerImages\artwork\eiffel - Copy.jpg
177.838634,0.06973987155490452,0.03872765600681305,reinforcerImages\artwork\eiffel - Copy.jpg
177.854922,0.053379482693142355,0.028226912021636963,reinforcerImages\artwork\eiffel - Copy.jpg
177.871903,0.05613650215996635,0.02988182008266449,reinforcerImages\artwork\eiffel - Copy.jpg
177.888859,0.054862817128499386,0.02814747393131256,reinforcerImages\artwork\eiffel - Copy.jpg
177.90557,0.05620140499538845,0.032392263412475586,reinforcerImages\artwork\eiffel - Copy.jpg
177.921528,0.05627912945217556,0.029786184430122375,reinforcerImages\artwork\eiffel - Copy.jpg
177.938482,0.05555926428900826,0.03113880753517151,reinforcerImages\artwork\eiffel - Copy.jpg
177.955437,0.05574793285793728,0.031240716576576233,reinforcerImages\artwork\eiffel - Copy.jpg
177.971425,0.05444187588161897,0.029920145869255066,reinforcerImages\artwork\eiffel - Copy.jpg
177.987994,0.05736298031277126,0.031062960624694824,reinforcerImages\artwork\eiffel - Copy.jpg
178.004948,0.05529965294731992,0.03206707537174225,reinforcerImages\artwork\eiffel - Copy.jpg
178.021903,0.05611605114407009,0.032148197293281555,reinforcerImages\artwork\eiffel - Copy.jpg
178.038857,0.05648771921793616,0.03337918221950531,reinforcerImages\artwork\eiffel - Copy.jpg
178.054816,0.05659023920694989,0.03230533003807068,reinforcerImages\artwork\eiffel - Copy.jpg
178.071864,0.055283546447753906,0.03229022026062012,reinforcerImages\artwork\eiffel - Copy.jpg
178.088724,0.054355356428358315,0.0335363894701004,reinforcerImages\artwork\eiffel - Copy.jpg
178.105678,0.05575222439236116,0.03246666491031647,reinforcerImages\artwork\eiffel - Copy.jpg
178.121871,0.05682086944580078,0.03022463619709015,reinforcerImages\artwork\eiffel - Copy.jpg
178.138826,0.056128925747341574,0.03213298320770264,reinforcerImages\artwork\eiffel - Copy.jpg
178.154816,0.05612415737575954,0.03325556218624115,reinforcerImages\artwork\eiffel - Copy.jpg
178.171917,0.0576891369289822,0.03446735441684723,reinforcerImages\artwork\eiffel - Copy.jpg
178.18831,0.058983167012532534,0.03385859727859497,reinforcerImages\artwork\eiffel - Copy.jpg
178.205264,0.05796655019124353,0.03434891998767853,reinforcerImages\artwork\eiffel - Copy.jpg
178.221222,0.058324178059895815,0.033978626132011414,reinforcerImages\artwork\eiffel - Copy.jpg
178.238238,0.05556095971001518,0.03365820646286011,reinforcerImages\artwork\eiffel - Copy.jpg
178.255192,0.056367079416910826,0.03504222631454468,reinforcerImages\artwork\eiffel - Copy.jpg
178.271881,0.05608097712198895,0.036607205867767334,reinforcerImages\artwork\eiffel - Copy.jpg
178.287928,0.0540608300103082,0.036251842975616455,reinforcerImages\artwork\eiffel - Copy.jpg
178.305495,0.05506833394368493,0.03433924913406372,reinforcerImages\artwork\eiffel - Copy.jpg
178.321744,0.05640406078762478,0.03285950422286987,reinforcerImages\artwork\eiffel - Copy.jpg
178.338595,0.057203398810492634,0.034147992730140686,reinforcerImages\artwork\eiffel - Copy.jpg
178.355548,0.056975629594590904,0.03431198000907898,reinforcerImages\artwork\eiffel - Copy.jpg
178.372063,0.05640109380086267,0.03391611576080322,reinforcerImages\artwork\eiffel - Copy.jpg
178.388077,0.05644644631279844,0.03364783525466919,reinforcerImages\artwork\eiffel - Copy.jpg
178.405033,0.05813561545477974,0.03515811264514923,reinforcerImages\artwork\eiffel - Copy.jpg
178.421929,0.05813423792521161,0.03484301269054413,reinforcerImages\artwork\eiffel - Copy.jpg
178.438885,0.05742565790812176,0.0341624915599823,reinforcerImages\artwork\eiffel - Copy.jpg
178.454843,0.05547147326999241,0.03502179682254791,reinforcerImages\artwork\eiffel - Copy.jpg
178.471842,0.055913024478488504,0.034225136041641235,reinforcerImages\artwork\eiffel - Copy.jpg
178.488764,0.05537536409166122,0.036946266889572144,reinforcerImages\artwork\eiffel - Copy.jpg
178.504725,0.058121310340033594,0.0336308628320694,reinforcerImages\artwork\eiffel - Copy.jpg
178.52168,0.05571545494927299,0.034817829728126526,reinforcerImages\artwork\eiffel - Copy.jpg
178.538631,0.054946369594997824,0.033830270171165466,reinforcerImages\artwork\eiffel - Copy.jpg
178.554621,0.05652141571044922,0.03458628058433533,reinforcerImages\artwork\eiffel - Copy.jpg
178.571544,0.05655580096774632,0.0337667316198349,reinforcerImages\artwork\eiffel - Copy.jpg
178.588531,0.05711650848388672,0.03376325964927673,reinforcerImages\artwork\eiffel - Copy.jpg
178.604514,0.05740266376071501,0.033189475536346436,reinforcerImages\artwork\eiffel - Copy.jpg
178.621449,0.05947330262925887,0.03212954103946686,reinforcerImages\artwork\eiffel - Copy.jpg
178.63837,0.0567387474907769,0.033587560057640076,reinforcerImages\artwork\eiffel - Copy.jpg
178.654368,0.0570455657111274,0.03574788570404053,reinforcerImages\artwork\eiffel - Copy.jpg
178.672272,0.05814435746934682,0.033326610922813416,reinforcerImages\artwork\eiffel - Copy.jpg
178.688274,0.05800946553548175,0.034200191497802734,reinforcerImages\artwork\eiffel - Copy.jpg
178.70523,0.055573198530409096,0.03453555703163147,reinforcerImages\artwork\eiffel - Copy.jpg
178.722141,0.055321693420410156,0.033569544553756714,reinforcerImages\artwork\eiffel - Copy.jpg
178.738129,0.054959350162082254,0.03355953097343445,reinforcerImages\artwork\eiffel - Copy.jpg
178.756049,0.054660161336263,0.03516539931297302,reinforcerImages\artwork\eiffel - Copy.jpg
178.772727,0.05452463361952037,0.03339847922325134,reinforcerImages\artwork\eiffel - Copy.jpg
178.788638,0.05661254458957249,0.03331287205219269,reinforcerImages\artwork\eiffel - Copy.jpg
178.80567,0.05714082717895508,0.03212741017341614,reinforcerImages\artwork\eiffel - Copy.jpg
178.822015,0.05545049243503147,0.03194005787372589,reinforcerImages\artwork\eiffel - Copy.jpg
178.839233,0.05632125006781685,0.03275898098945618,reinforcerImages\artwork\eiffel - Copy.jpg
178.855627,0.05525000890096027,0.03298884630203247,reinforcerImages\artwork\eiffel - Copy.jpg
178.873299,0.05116462707519531,0.03132215142250061,reinforcerImages\artwork\eiffel - Copy.jpg
178.888882,0.05265956454806858,0.03432042896747589,reinforcerImages\artwork\eiffel - Copy.jpg
178.905664,0.039980252583821596,0.0284479558467865,reinforcerImages\artwork\eiffel - Copy.jpg
178.92172,-0.05230948660108781,-0.003061920404434204,reinforcerImages\artwork\eiffel - Copy.jpg
178.938993,-0.059312714470757366,0.0008118748664855957,reinforcerImages\artwork\eiffel - Copy.jpg
178.955949,-0.06246328353881836,-0.0017533302307128906,reinforcerImages\artwork\eiffel - Copy.jpg
178.971905,-0.06156452496846515,-0.0011079758405685425,reinforcerImages\artwork\eiffel - Copy.jpg
178.989257,-0.0622064537472195,-0.0009172260761260986,reinforcerImages\artwork\eiffel - Copy.jpg
179.005434,-0.06233072280883789,-0.00020802021026611328,reinforcerImages\artwork\eiffel - Copy.jpg
179.022461,-0.06325708495246041,-0.00019446015357971191,reinforcerImages\artwork\eiffel - Copy.jpg
179.039385,-0.06268548965454102,-0.003225862979888916,reinforcerImages\artwork\eiffel - Copy.jpg
179.055342,-0.06278549300299752,-0.0024393200874328613,reinforcerImages\artwork\eiffel - Copy.jpg
179.072079,-0.06356120109558105,-0.000341951847076416,reinforcerImages\artwork\eiffel - Copy.jpg
179.089118,-0.0635385248396132,-0.0015702396631240845,reinforcerImages\artwork\eiffel - Copy.jpg
179.106117,-0.06268731753031415,-0.0008155405521392822,reinforcerImages\artwork\eiffel - Copy.jpg
179.122077,-0.06151011255052352,-0.001323103904724121,reinforcerImages\artwork\eiffel - Copy.jpg
179.139061,-0.06321075227525502,-0.000532194972038269,reinforcerImages\artwork\eiffel - Copy.jpg
179.155635,-0.06361060672336155,-0.0005731284618377686,reinforcerImages\artwork\eiffel - Copy.jpg
179.172331,-0.06364035606384277,-0.00041365623474121094,reinforcerImages\artwork\eiffel - Copy.jpg
179.18861,-0.06276930703057182,-0.002298980951309204,reinforcerImages\artwork\eiffel - Copy.jpg
179.205305,-0.06417544682820642,0.003351539373397827,reinforcerImages\artwork\eiffel - Copy.jpg
179.221968,-0.0659729109870063,-0.0006197690963745117,reinforcerImages\artwork\eiffel - Copy.jpg
181.228909,0.0020304785834418526,-0.007239103317260742,targetImages\sun_cesisdcqpsijbubk.jpg
181.238884,0.000678194893730999,-0.006704092025756836,targetImages\sun_cesisdcqpsijbubk.jpg
181.254842,0.00010455979241263957,-0.006560072302818298,targetImages\sun_cesisdcqpsijbubk.jpg
181.271798,0.0002654393513997766,-0.006076246500015259,targetImages\sun_cesisdcqpsijbubk.jpg
181.288751,1.4570024278404148e-05,-0.005285441875457764,targetImages\sun_cesisdcqpsijbubk.jpg
181.304739,-0.0009444819556341799,-0.00591064989566803,targetImages\sun_cesisdcqpsijbubk.jpg
181.321663,0.0005997551812065849,-0.005420193076133728,targetImages\sun_cesisdcqpsijbubk.jpg
181.338617,0.0015837351481119977,-0.0065038204193115234,targetImages\sun_cesisdcqpsijbubk.jpg
181.354677,0.00045241249932181926,-0.007107555866241455,targetImages\sun_cesisdcqpsijbubk.jpg
181.371532,-0.0006994936201307755,-0.007699757814407349,targetImages\sun_cesisdcqpsijbubk.jpg
181.387795,0.0003508991665310268,-0.006894975900650024,targetImages\sun_cesisdcqpsijbubk.jpg
181.404727,0.0015050040351019534,-0.00690692663192749,targetImages\sun_cesisdcqpsijbubk.jpg
181.421605,0.0013316472371419086,-0.007106125354766846,targetImages\sun_cesisdcqpsijbubk.jpg
181.438559,0.0018162992265489675,-0.00920867919921875,targetImages\sun_cesisdcqpsijbubk.jpg
181.454936,-0.0021601782904731026,-0.0061737000942230225,targetImages\sun_cesisdcqpsijbubk.jpg
181.471802,0.0019078254699707031,-0.006122797727584839,targetImages\sun_cesisdcqpsijbubk.jpg
181.488779,-0.0014185375637478237,-0.005583733320236206,targetImages\sun_cesisdcqpsijbubk.jpg
181.504775,0.0017974111768934709,-0.005308747291564941,targetImages\sun_cesisdcqpsijbubk.jpg
181.52167,-0.01615889867146808,-0.007059141993522644,targetImages\sun_cesisdcqpsijbubk.jpg
181.538623,-0.035770283804999414,-0.01223224401473999,targetImages\sun_cesisdcqpsijbubk.jpg
181.554995,-0.03905028767055935,-0.01503172516822815,targetImages\sun_cesisdcqpsijbubk.jpg
181.571405,-0.037624359130859375,-0.015061348676681519,targetImages\sun_cesisdcqpsijbubk.jpg
181.5879,-0.03721062342325848,-0.011526674032211304,targetImages\sun_cesisdcqpsijbubk.jpg
181.604893,-0.03984941376580131,-0.014355689287185669,targetImages\sun_cesisdcqpsijbubk.jpg
181.621848,-0.03676096598307288,-0.013098374009132385,targetImages\sun_cesisdcqpsijbubk.jpg
181.638237,-0.03911786609225798,-0.01347002387046814,targetImages\sun_cesisdcqpsijbubk.jpg
181.655191,-0.037587059868706585,-0.010664835572242737,targetImages\sun_cesisdcqpsijbubk.jpg
181.672146,-0.03742225964864099,-0.01373550295829773,targetImages\sun_cesisdcqpsijbubk.jpg
181.6891,-0.03951213094923234,-0.013722985982894897,targetImages\sun_cesisdcqpsijbubk.jpg
181.705064,-0.03665624724494082,-0.015487253665924072,targetImages\sun_cesisdcqpsijbubk.jpg
181.721161,-0.03837384117974174,-0.014834940433502197,targetImages\sun_cesisdcqpsijbubk.jpg
181.737863,-0.03667007552252871,-0.012715399265289307,targetImages\sun_cesisdcqpsijbubk.jpg
181.754816,-0.037497202555338505,-0.014385819435119629,targetImages\sun_cesisdcqpsijbubk.jpg
181.771813,-0.0941084490882026,-0.007088989019393921,targetImages\sun_cesisdcqpsijbubk.jpg
181.788724,-0.08820819854736328,-0.012703418731689453,targetImages\sun_cesisdcqpsijbubk.jpg
181.805092,-0.08952013651529944,-0.014439880847930908,targetImages\sun_cesisdcqpsijbubk.jpg
181.822045,-0.08974271350436736,-0.013584733009338379,targetImages\sun_cesisdcqpsijbubk.jpg
181.83841,-0.08885937266879612,-0.01286226511001587,targetImages\sun_cesisdcqpsijbubk.jpg
181.855364,-0.08819150924682617,-0.010320544242858887,targetImages\sun_cesisdcqpsijbubk.jpg
181.871322,-0.08931536144680446,-0.012885749340057373,targetImages\sun_cesisdcqpsijbubk.jpg
181.88867,-0.0883575545416938,-0.0102977454662323,targetImages\sun_cesisdcqpsijbubk.jpg
181.905624,-0.08944378958808052,-0.011871889233589172,targetImages\sun_cesisdcqpsijbubk.jpg
181.921687,-0.08973174624972874,-0.011976629495620728,targetImages\sun_cesisdcqpsijbubk.jpg
181.938536,-0.0871255662706163,-0.011880427598953247,targetImages\sun_cesisdcqpsijbubk.jpg
181.955521,-0.08464434411790633,-0.0321328341960907,targetImages\sun_cesisdcqpsijbubk.jpg
181.971482,-0.07986383967929417,-0.15288561582565308,targetImages\sun_cesisdcqpsijbubk.jpg
181.988434,-0.07568751441107852,-0.16497525572776794,targetImages\sun_cesisdcqpsijbubk.jpg
182.005357,-0.07588169309828019,-0.16828536987304688,targetImages\sun_cesisdcqpsijbubk.jpg
182.022342,-0.07582998275756836,-0.16807129979133606,targetImages\sun_cesisdcqpsijbubk.jpg
182.038352,-0.0767127407921685,-0.1694599986076355,targetImages\sun_cesisdcqpsijbubk.jpg
182.055225,-0.07418783505757648,-0.17095744609832764,targetImages\sun_cesisdcqpsijbubk.jpg
182.072179,-0.07499874962700737,-0.16959217190742493,targetImages\sun_cesisdcqpsijbubk.jpg
182.088181,-0.07548493809170193,-0.16751408576965332,targetImages\sun_cesisdcqpsijbubk.jpg
182.105122,-0.07517936494615346,-0.1700669527053833,targetImages\sun_cesisdcqpsijbubk.jpg
182.122046,-0.07477302021450466,-0.1680295765399933,targetImages\sun_cesisdcqpsijbubk.jpg
182.138407,-0.07539648479885525,-0.1663525104522705,targetImages\sun_cesisdcqpsijbubk.jpg
182.15527,-0.07674050331115723,-0.1680017113685608,targetImages\sun_cesisdcqpsijbubk.jpg
182.1716,-0.0767257743411594,-0.1667976677417755,targetImages\sun_cesisdcqpsijbubk.jpg
182.188595,-0.07768596543206108,-0.1698528528213501,targetImages\sun_cesisdcqpsijbubk.jpg
182.204907,-0.07864764001634389,-0.16824942827224731,targetImages\sun_cesisdcqpsijbubk.jpg
182.221861,-0.07890338367886013,-0.16765397787094116,targetImages\sun_cesisdcqpsijbubk.jpg
182.238226,-0.07818055152893066,-0.16907984018325806,targetImages\sun_cesisdcqpsijbubk.jpg
182.255178,-0.08074781629774308,-0.16690775752067566,targetImages\sun_cesisdcqpsijbubk.jpg
182.271656,0.060295422871907534,-0.1823914349079132,targetImages\sun_cesisdcqpsijbubk.jpg
182.288526,0.14643727408515084,-0.18773195147514343,targetImages\sun_cesisdcqpsijbubk.jpg
182.305481,0.14638116624620234,-0.19408997893333435,targetImages\sun_cesisdcqpsijbubk.jpg
182.32147,0.14202986823187935,-0.1988162398338318,targetImages\sun_cesisdcqpsijbubk.jpg
182.338742,0.14110867182413733,-0.20048987865447998,targetImages\sun_cesisdcqpsijbubk.jpg
182.354828,0.14002556271023225,-0.1996334195137024,targetImages\sun_cesisdcqpsijbubk.jpg
182.371791,0.1406464046902126,-0.20297622680664062,targetImages\sun_cesisdcqpsijbubk.jpg
182.388736,0.14335738288031685,-0.19943767786026,targetImages\sun_cesisdcqpsijbubk.jpg
182.404725,0.1400956577724881,-0.1988193392753601,targetImages\sun_cesisdcqpsijbubk.jpg
182.421649,0.14345714781019425,-0.2044922113418579,targetImages\sun_cesisdcqpsijbubk.jpg
182.438603,0.1393493546379937,-0.2017650306224823,targetImages\sun_cesisdcqpsijbubk.jpg
182.455558,0.14236783981323242,-0.19894948601722717,targetImages\sun_cesisdcqpsijbubk.jpg
182.471549,0.14455323749118376,-0.20324507355690002,targetImages\sun_cesisdcqpsijbubk.jpg
182.488493,0.13304434882269967,-0.2039920687675476,targetImages\sun_cesisdcqpsijbubk.jpg
182.505425,0.11692974302503789,-0.20685848593711853,targetImages\sun_cesisdcqpsijbubk.jpg
182.521841,0.11684587266710067,-0.20247408747673035,targetImages\sun_cesisdcqpsijbubk.jpg
182.538788,0.11514366997612846,-0.20283150672912598,targetImages\sun_cesisdcqpsijbubk.jpg
182.554766,0.11645815107557511,-0.20471566915512085,targetImages\sun_cesisdcqpsijbubk.jpg
182.572251,0.11471764246622723,-0.2049066126346588,targetImages\sun_cesisdcqpsijbubk.jpg
182.588212,0.11611737145317924,-0.2052898406982422,targetImages\sun_cesisdcqpsijbubk.jpg
182.605164,0.11467070049709749,-0.20137587189674377,targetImages\sun_cesisdcqpsijbubk.jpg
182.621537,0.08798821767171222,-0.19852247834205627,targetImages\sun_cesisdcqpsijbubk.jpg
182.638468,0.045621554056803404,-0.19408762454986572,targetImages\sun_cesisdcqpsijbubk.jpg
182.671406,-0.18943548202514648,-0.1200454831123352,targetImages\sun_cesisdcqpsijbubk.jpg
182.688328,-0.18352044953240287,-0.12148556113243103,targetImages\sun_cesisdcqpsijbubk.jpg
182.705294,-0.18005726072523326,-0.11840927600860596,targetImages\sun_cesisdcqpsijbubk.jpg
182.72225,-0.1838431623246935,-0.12098801136016846,targetImages\sun_cesisdcqpsijbubk.jpg
182.738207,-0.18369075987074107,-0.12224507331848145,targetImages\sun_cesisdcqpsijbubk.jpg
182.755138,-0.18189644813537598,-0.1186576783657074,targetImages\sun_cesisdcqpsijbubk.jpg
182.771564,-0.1840729978349474,-0.12220174074172974,targetImages\sun_cesisdcqpsijbubk.jpg
182.788517,-0.18229964044358993,-0.12277776002883911,targetImages\sun_cesisdcqpsijbubk.jpg
182.804968,-0.18282847934299046,-0.12076529860496521,targetImages\sun_cesisdcqpsijbubk.jpg
182.821851,-0.18136151631673175,-0.12014874815940857,targetImages\sun_cesisdcqpsijbubk.jpg
182.838958,-0.18320181634691024,-0.11969774961471558,targetImages\sun_cesisdcqpsijbubk.jpg
182.854817,-0.18460398250155974,-0.11727192997932434,targetImages\sun_cesisdcqpsijbubk.jpg
182.871896,-0.18690941068861217,-0.11790800094604492,targetImages\sun_cesisdcqpsijbubk.jpg
182.888958,-0.18457603454589844,-0.1173892617225647,targetImages\sun_cesisdcqpsijbubk.jpg
182.905206,-0.18238984213935006,-0.1191180944442749,targetImages\sun_cesisdcqpsijbubk.jpg
182.922095,-0.10015747282240128,-0.021663010120391846,targetImages\sun_cesisdcqpsijbubk.jpg
182.938998,-0.052192952897813616,-0.015315592288970947,targetImages\sun_cesisdcqpsijbubk.jpg
182.95519,-0.029097451104058203,-0.011068642139434814,targetImages\sun_cesisdcqpsijbubk.jpg
182.971788,-0.029567930433485212,-0.010961532592773438,targetImages\sun_cesisdcqpsijbubk.jpg
182.988742,-0.033736652798122824,-0.012920200824737549,targetImages\sun_cesisdcqpsijbubk.jpg
183.004753,-0.03375207053290474,-0.010855287313461304,targetImages\sun_cesisdcqpsijbubk.jpg
183.021655,-0.03153959910074866,-0.011482596397399902,targetImages\sun_cesisdcqpsijbubk.jpg
183.038676,-0.03310275077819824,-0.012522995471954346,targetImages\sun_cesisdcqpsijbubk.jpg
183.055565,-0.032803455988566044,-0.012604504823684692,targetImages\sun_cesisdcqpsijbubk.jpg
