Time,PosX,PosY,ImagePath
158.154528,-0.03197529580858016,0.05385753512382507,reinforcerImages\famous people\DiCaprio.jpg
158.171568,-0.033524857627020954,0.054604217410087585,reinforcerImages\famous people\DiCaprio.jpg
158.188244,-0.033002482520209375,0.051836445927619934,reinforcerImages\famous people\DiCaprio.jpg
158.205116,-0.03319883346557617,0.05359227955341339,reinforcerImages\famous people\DiCaprio.jpg
158.221777,-0.031184514363606752,0.04975099861621857,reinforcerImages\famous people\DiCaprio.jpg
158.238268,-0.03362027804056805,0.05157133936882019,reinforcerImages\famous people\DiCaprio.jpg
158.254399,-0.028889973958333315,0.0563444048166275,reinforcerImages\famous people\DiCaprio.jpg
158.271044,-0.029806560940212667,0.055240511894226074,reinforcerImages\famous people\DiCaprio.jpg
158.288096,-0.03451453314887154,0.04967236518859863,reinforcerImages\famous people\DiCaprio.jpg
158.304706,-0.03295156690809464,0.053999900817871094,reinforcerImages\famous people\DiCaprio.jpg
158.320911,-0.034725613064236105,0.05512279272079468,reinforcerImages\famous people\DiCaprio.jpg
158.337832,-0.03176066610548234,0.048293337225914,reinforcerImages\famous people\DiCaprio.jpg
158.354821,-0.01768679089016384,0.009739339351654053,reinforcerImages\famous people\DiCaprio.jpg
158.371254,-0.013138956493801535,0.015216246247291565,reinforcerImages\famous people\DiCaprio.jpg
158.388268,-0.014404190911187054,0.007637396454811096,reinforcerImages\famous people\DiCaprio.jpg
158.405164,-0.01669971148173016,0.007376641035079956,reinforcerImages\famous people\DiCaprio.jpg
158.42113,-0.01374830140007871,0.008163794875144958,reinforcerImages\famous people\DiCaprio.jpg
158.438459,-0.012973467508951786,0.008895397186279297,reinforcerImages\famous people\DiCaprio.jpg
158.454418,-0.016328281826443136,0.009847134351730347,reinforcerImages\famous people\DiCaprio.jpg
158.471373,-0.016012642118665932,0.008693620562553406,reinforcerImages\famous people\DiCaprio.jpg
158.488326,-0.016891823874579548,0.0076409876346588135,reinforcerImages\famous people\DiCaprio.jpg
158.504284,-0.017413722144232813,0.0072914063930511475,reinforcerImages\famous people\DiCaprio.jpg
158.521239,-0.01607428656684029,0.012646809220314026,reinforcerImages\famous people\DiCaprio.jpg
158.5382,-0.01485697428385413,0.010208040475845337,reinforcerImages\famous people\DiCaprio.jpg
158.555179,-0.017190085517035603,0.008885741233825684,reinforcerImages\famous people\DiCaprio.jpg
158.572102,-0.023478402031792522,0.02452552318572998,reinforcerImages\famous people\DiCaprio.jpg
158.588061,-0.03134406937493217,0.048540905117988586,reinforcerImages\famous people\DiCaprio.jpg
158.604644,-0.02591737111409509,0.04243026673793793,reinforcerImages\famous people\DiCaprio.jpg
158.621224,-0.032287279764811216,0.041232213377952576,reinforcerImages\famous people\DiCaprio.jpg
158.63817,-0.029713127348158064,0.04147680103778839,reinforcerImages\famous people\DiCaprio.jpg
158.654796,-0.030882517496744755,0.04079720377922058,reinforcerImages\famous people\DiCaprio.jpg
158.6717,-0.030298153559366825,0.04382278025150299,reinforcerImages\famous people\DiCaprio.jpg
158.687667,-0.03151241938273114,0.040864840149879456,reinforcerImages\famous people\DiCaprio.jpg
158.704618,-0.03081597222222221,0.044073402881622314,reinforcerImages\famous people\DiCaprio.jpg
158.721323,-0.03132075733608669,0.03994061052799225,reinforcerImages\famous people\DiCaprio.jpg
158.73839,-0.03132075733608669,0.03994061052799225,reinforcerImages\famous people\DiCaprio.jpg
158.754316,-0.030205408732096373,0.046239838004112244,reinforcerImages\famous people\DiCaprio.jpg
158.77127,-0.03185044394599068,0.044294774532318115,reinforcerImages\famous people\DiCaprio.jpg
158.788073,-0.031476471159193276,0.04178684949874878,reinforcerImages\famous people\DiCaprio.jpg
158.805034,-0.03420943684048122,0.03996741771697998,reinforcerImages\famous people\DiCaprio.jpg
158.820967,-0.03133103582594132,0.04045356810092926,reinforcerImages\famous people\DiCaprio.jpg
158.837889,-0.03281704584757489,0.044013723731040955,reinforcerImages\famous people\DiCaprio.jpg
158.854883,-0.033942302068074526,0.04079000651836395,reinforcerImages\famous people\DiCaprio.jpg
158.871836,-0.03360703256395131,0.03798612952232361,reinforcerImages\famous people\DiCaprio.jpg
158.88779,-0.03338956832885742,0.03976760804653168,reinforcerImages\famous people\DiCaprio.jpg
158.904748,-0.03196554713779026,0.04304526746273041,reinforcerImages\famous people\DiCaprio.jpg
158.921698,-0.03291704919603139,0.04600119590759277,reinforcerImages\famous people\DiCaprio.jpg
158.938477,-0.03213707605997718,0.045594945549964905,reinforcerImages\famous people\DiCaprio.jpg
158.954436,-0.0320339467790392,0.04551839828491211,reinforcerImages\famous people\DiCaprio.jpg
158.971443,-0.03190109464857316,0.04848115146160126,reinforcerImages\famous people\DiCaprio.jpg
158.988344,-0.031736824247572126,0.04675549268722534,reinforcerImages\famous people\DiCaprio.jpg
159.004302,-0.03251245286729598,0.04460898041725159,reinforcerImages\famous people\DiCaprio.jpg
159.021325,-0.03366804122924805,0.04383963346481323,reinforcerImages\famous people\DiCaprio.jpg
159.038195,-0.033955044216579855,0.0442068874835968,reinforcerImages\famous people\DiCaprio.jpg
159.054204,-0.03436599837409127,0.040325507521629333,reinforcerImages\famous people\DiCaprio.jpg
159.071159,-0.034522904290093304,0.04781527817249298,reinforcerImages\famous people\DiCaprio.jpg
159.088172,-0.03509749306572807,0.044522613286972046,reinforcerImages\famous people\DiCaprio.jpg
159.104957,-0.03520350986056858,0.04340450465679169,reinforcerImages\famous people\DiCaprio.jpg
159.121872,-0.033865504794650614,0.042538926005363464,reinforcerImages\famous people\DiCaprio.jpg
159.13783,-0.03563030560811359,0.04163026809692383,reinforcerImages\famous people\DiCaprio.jpg
159.154234,-0.03531959321763778,0.045317068696022034,reinforcerImages\famous people\DiCaprio.jpg
159.171188,-0.013932201597425642,0.013018429279327393,reinforcerImages\famous people\DiCaprio.jpg
159.188178,-0.004882256189982059,-0.011570632457733154,reinforcerImages\famous people\DiCaprio.jpg
159.205096,-0.011131233639187277,0.001072615385055542,reinforcerImages\famous people\DiCaprio.jpg
159.221055,-0.012245840496487082,0.00038745999336242676,reinforcerImages\famous people\DiCaprio.jpg
159.238323,-0.011885934405856668,0.0009459257125854492,reinforcerImages\famous people\DiCaprio.jpg
159.255104,-0.013954692416720926,-0.0025880634784698486,reinforcerImages\famous people\DiCaprio.jpg
159.271603,-0.0128811200459798,-0.0023471862077713013,reinforcerImages\famous people\DiCaprio.jpg
159.287558,-0.013082080417209208,-0.0014790147542953491,reinforcerImages\famous people\DiCaprio.jpg
159.304566,-0.013566864861382366,-0.0012338459491729736,reinforcerImages\famous people\DiCaprio.jpg
159.321467,-0.013340234756469727,-0.0033156275749206543,reinforcerImages\famous people\DiCaprio.jpg
159.338424,-0.013207011752658426,-0.004547119140625,reinforcerImages\famous people\DiCaprio.jpg
159.354412,-0.013691213395860491,-0.0039907097816467285,reinforcerImages\famous people\DiCaprio.jpg
159.371388,-0.013691213395860491,-0.0039907097816467285,reinforcerImages\famous people\DiCaprio.jpg
159.388289,-0.012036270565456808,-0.00018906593322753906,reinforcerImages\famous people\DiCaprio.jpg
159.404247,-0.01313755247328019,-0.003088653087615967,reinforcerImages\famous people\DiCaprio.jpg
159.421365,-0.014005131191677511,-0.00261041522026062,reinforcerImages\famous people\DiCaprio.jpg
159.437729,-0.014505704243977846,-0.004368901252746582,reinforcerImages\famous people\DiCaprio.jpg
159.454516,-0.014380084143744587,-0.0019265413284301758,reinforcerImages\famous people\DiCaprio.jpg
159.471392,-0.01325252321031356,-0.006052374839782715,reinforcerImages\famous people\DiCaprio.jpg
159.488339,-0.012912008497450056,-0.0035200417041778564,reinforcerImages\famous people\DiCaprio.jpg
159.504223,-0.014091677135891378,-0.006364032626152039,reinforcerImages\famous people\DiCaprio.jpg
159.521177,-0.014902671178181948,-0.004500687122344971,reinforcerImages\famous people\DiCaprio.jpg
159.538131,-0.01472557915581596,-0.0032446086406707764,reinforcerImages\famous people\DiCaprio.jpg
159.554643,-0.015604284074571373,-0.0036197304725646973,reinforcerImages\famous people\DiCaprio.jpg
159.571223,-0.01668572425842285,-0.006015554070472717,reinforcerImages\famous people\DiCaprio.jpg
159.588548,-0.016814841164482952,-0.005771607160568237,reinforcerImages\famous people\DiCaprio.jpg
159.604506,-0.017188972896999777,-0.0033036470413208008,reinforcerImages\famous people\DiCaprio.jpg
159.621345,-0.016668849521213114,-0.00314156711101532,reinforcerImages\famous people\DiCaprio.jpg
159.63844,-0.01704057057698566,-0.004342555999755859,reinforcerImages\famous people\DiCaprio.jpg
159.654364,-0.017675399780273438,-0.003700762987136841,reinforcerImages\famous people\DiCaprio.jpg
159.671157,-0.0182797908782959,-0.00396314263343811,reinforcerImages\famous people\DiCaprio.jpg
159.688144,-0.018725739585028767,-0.0064699649810791016,reinforcerImages\famous people\DiCaprio.jpg
159.70446,-0.017923831939697266,-0.0035766810178756714,reinforcerImages\famous people\DiCaprio.jpg
159.721487,-0.01855776045057511,-0.004177004098892212,reinforcerImages\famous people\DiCaprio.jpg
159.738433,-0.020073599285549637,-0.005106121301651001,reinforcerImages\famous people\DiCaprio.jpg
159.754327,-0.020130210452609598,-0.0054151564836502075,reinforcerImages\famous people\DiCaprio.jpg
159.770819,-0.01989989810519749,-0.004757553339004517,reinforcerImages\famous people\DiCaprio.jpg
159.787749,-0.02025707562764484,-0.006177157163619995,reinforcerImages\famous people\DiCaprio.jpg
159.804704,-0.03849403063456219,0.022193312644958496,reinforcerImages\famous people\DiCaprio.jpg
159.821729,-0.03321509891086155,0.020980104804039,reinforcerImages\famous people\DiCaprio.jpg
159.837617,-0.03309300210740829,0.022957220673561096,reinforcerImages\famous people\DiCaprio.jpg
159.854574,-0.03519897990756565,0.023223042488098145,reinforcerImages\famous people\DiCaprio.jpg
159.871678,-0.036155250337388756,0.02053259313106537,reinforcerImages\famous people\DiCaprio.jpg
159.887648,-0.03435558742947048,0.017328932881355286,reinforcerImages\famous people\DiCaprio.jpg
159.904647,-0.033383236991034626,0.01865507662296295,reinforcerImages\famous people\DiCaprio.jpg
159.92167,-0.03389154540167916,0.019852086901664734,reinforcerImages\famous people\DiCaprio.jpg
159.937559,-0.035746283001369894,0.017418265342712402,reinforcerImages\famous people\DiCaprio.jpg
159.954513,-0.03564786911010742,0.019973978400230408,reinforcerImages\famous people\DiCaprio.jpg
159.972149,-0.03623289532131618,0.018667444586753845,reinforcerImages\famous people\DiCaprio.jpg
159.98855,-0.03769127527872723,0.01650691032409668,reinforcerImages\famous people\DiCaprio.jpg
160.005504,-0.038162761264377176,0.016005098819732666,reinforcerImages\famous people\DiCaprio.jpg
160.0216,-0.036803060107760965,0.01791222393512726,reinforcerImages\famous people\DiCaprio.jpg
160.038484,-0.037262943055894615,0.01715397834777832,reinforcerImages\famous people\DiCaprio.jpg
160.055439,-0.03535811106363934,0.01951494812965393,reinforcerImages\famous people\DiCaprio.jpg
160.072393,-0.03494040171305335,0.017621532082557678,reinforcerImages\famous people\DiCaprio.jpg
160.088351,-0.03694428337944883,0.016428634524345398,reinforcerImages\famous people\DiCaprio.jpg
160.105338,-0.03764629364013672,0.015846043825149536,reinforcerImages\famous people\DiCaprio.jpg
160.121954,-0.03935019175211585,0.018578946590423584,reinforcerImages\famous people\DiCaprio.jpg
160.138016,-0.038210656907823326,0.015672773122787476,reinforcerImages\famous people\DiCaprio.jpg
160.155967,-0.03827828831142849,0.018772795796394348,reinforcerImages\famous people\DiCaprio.jpg
160.171924,-0.039297766155666825,0.019115224480628967,reinforcerImages\famous people\DiCaprio.jpg
160.188705,-0.05981379085116911,-0.015331923961639404,reinforcerImages\famous people\DiCaprio.jpg
160.20569,-0.06874439451429576,-0.018300175666809082,reinforcerImages\famous people\DiCaprio.jpg
160.222613,-0.06976938247680664,-0.021802008152008057,reinforcerImages\famous people\DiCaprio.jpg
160.238042,-0.0706580479939779,-0.022850126028060913,reinforcerImages\famous people\DiCaprio.jpg
160.255168,-0.07227428754170734,-0.021139800548553467,reinforcerImages\famous people\DiCaprio.jpg
160.272123,-0.07366795010036897,-0.01915949583053589,reinforcerImages\famous people\DiCaprio.jpg
160.288442,-0.07214230961269802,-0.018344193696975708,reinforcerImages\famous people\DiCaprio.jpg
160.30531,-0.07142406039767796,-0.019913911819458008,reinforcerImages\famous people\DiCaprio.jpg
160.322072,-0.07367520862155491,-0.016888022422790527,reinforcerImages\famous people\DiCaprio.jpg
160.338196,-0.07277483410305446,-0.018048524856567383,reinforcerImages\famous people\DiCaprio.jpg
160.355129,-0.07231087154812282,-0.01581212878227234,reinforcerImages\famous people\DiCaprio.jpg
160.372031,-0.07391304439968532,-0.01653316617012024,reinforcerImages\famous people\DiCaprio.jpg
160.389082,-0.0739486747317844,-0.017251193523406982,reinforcerImages\famous people\DiCaprio.jpg
160.405089,-0.07508349418640137,-0.01738685369491577,reinforcerImages\famous people\DiCaprio.jpg
160.421995,-0.017227358288235184,-0.016093432903289795,reinforcerImages\famous people\DiCaprio.jpg
160.438802,0.01825941933525932,-0.006859928369522095,reinforcerImages\famous people\DiCaprio.jpg
160.455288,0.010764069027370926,-0.009688645601272583,reinforcerImages\famous people\DiCaprio.jpg
160.471644,0.013270060221354185,-0.006571710109710693,reinforcerImages\famous people\DiCaprio.jpg
160.488544,0.01151996188693577,-0.003549337387084961,reinforcerImages\famous people\DiCaprio.jpg
160.50528,0.012275642818874777,-0.003640681505203247,reinforcerImages\famous people\DiCaprio.jpg
160.522276,0.011951181623670759,-0.008678168058395386,reinforcerImages\famous people\DiCaprio.jpg
160.539027,0.01113833321465385,-0.0028493255376815796,reinforcerImages\famous people\DiCaprio.jpg
160.555051,0.010182751549614788,-0.004046276211738586,reinforcerImages\famous people\DiCaprio.jpg
160.571908,0.010377513037787556,-0.004748135805130005,reinforcerImages\famous people\DiCaprio.jpg
160.589004,0.009498516718546568,-0.0020159482955932617,reinforcerImages\famous people\DiCaprio.jpg
160.604927,0.008787526024712444,-0.005997508764266968,reinforcerImages\famous people\DiCaprio.jpg
160.622265,0.009809599982367634,-0.004201218485832214,reinforcerImages\famous people\DiCaprio.jpg
160.638304,0.009346538119845926,-0.002763807773590088,reinforcerImages\famous people\DiCaprio.jpg
160.655587,0.010058350033230246,-0.005417943000793457,reinforcerImages\famous people\DiCaprio.jpg
160.672579,0.009954187605116127,-0.007322341203689575,reinforcerImages\famous people\DiCaprio.jpg
162.662564,-0.00590968132019043,-0.026521235704421997,targetImages\sun_aywhxcvpafxkujrj.jpg
162.671603,-0.007065375645955441,-0.025146067142486572,targetImages\sun_aywhxcvpafxkujrj.jpg
162.688556,-0.006024095747205915,-0.02643159031867981,targetImages\sun_aywhxcvpafxkujrj.jpg
162.704514,-0.007189432779947935,-0.030114591121673584,targetImages\sun_aywhxcvpafxkujrj.jpg
162.721531,-0.007277409235636412,-0.02577844262123108,targetImages\sun_aywhxcvpafxkujrj.jpg
162.738421,-0.0074443817138671875,-0.028502851724624634,targetImages\sun_aywhxcvpafxkujrj.jpg
162.75438,-0.006529781553480385,-0.02847921848297119,targetImages\sun_aywhxcvpafxkujrj.jpg
162.77179,-0.006654871834648968,-0.028419017791748047,targetImages\sun_aywhxcvpafxkujrj.jpg
162.788745,-0.007056130303276897,-0.029202967882156372,targetImages\sun_aywhxcvpafxkujrj.jpg
162.804763,-0.006714582443237305,-0.028231292963027954,targetImages\sun_aywhxcvpafxkujrj.jpg
162.821718,-0.0063453250461154576,-0.02840256690979004,targetImages\sun_aywhxcvpafxkujrj.jpg
162.838612,-0.0077821413675944195,-0.026589184999465942,targetImages\sun_aywhxcvpafxkujrj.jpg
162.85457,-0.008678356806437193,-0.02626115083694458,targetImages\sun_aywhxcvpafxkujrj.jpg
162.871587,-0.008343325720893024,-0.02688506245613098,targetImages\sun_aywhxcvpafxkujrj.jpg
162.888479,-0.00885052151150173,-0.0267331600189209,targetImages\sun_aywhxcvpafxkujrj.jpg
162.904917,0.014546182420518639,-0.029746949672698975,targetImages\sun_aywhxcvpafxkujrj.jpg
162.921812,0.030652893914116797,-0.01935318112373352,targetImages\sun_aywhxcvpafxkujrj.jpg
162.937766,0.021906005011664453,-0.02017366886138916,targetImages\sun_aywhxcvpafxkujrj.jpg
162.954722,0.021012465159098326,-0.01953253149986267,targetImages\sun_aywhxcvpafxkujrj.jpg
162.97183,0.020225418938530804,-0.01970386505126953,targetImages\sun_aywhxcvpafxkujrj.jpg
162.987788,0.02058569590250653,-0.01987934112548828,targetImages\sun_aywhxcvpafxkujrj.jpg
163.004822,0.02079269621107316,-0.020387500524520874,targetImages\sun_aywhxcvpafxkujrj.jpg
163.021559,0.020234849717881975,-0.020719528198242188,targetImages\sun_aywhxcvpafxkujrj.jpg
163.038506,0.019559966193305134,-0.021904557943344116,targetImages\sun_aywhxcvpafxkujrj.jpg
163.054813,0.019865883721245703,-0.023701846599578857,targetImages\sun_aywhxcvpafxkujrj.jpg
163.071766,0.01974529690212673,-0.02454221248626709,targetImages\sun_aywhxcvpafxkujrj.jpg
163.087724,0.020959165361192467,-0.021679848432540894,targetImages\sun_aywhxcvpafxkujrj.jpg
163.104678,0.037425994873046875,-0.03573441505432129,targetImages\sun_aywhxcvpafxkujrj.jpg
163.121632,0.06694168514675564,-0.06235513091087341,targetImages\sun_aywhxcvpafxkujrj.jpg
163.137589,0.0690608024597168,-0.05716213583946228,targetImages\sun_aywhxcvpafxkujrj.jpg
163.154616,0.0689467324150933,-0.06122329831123352,targetImages\sun_aywhxcvpafxkujrj.jpg
163.171629,0.06829383638170028,-0.06029397249221802,targetImages\sun_aywhxcvpafxkujrj.jpg
163.188524,0.06776232189602321,-0.05877766013145447,targetImages\sun_aywhxcvpafxkujrj.jpg
163.204482,0.06769328647189671,-0.06153932213783264,targetImages\sun_aywhxcvpafxkujrj.jpg
163.221502,0.06756125556098086,-0.06131863594055176,targetImages\sun_aywhxcvpafxkujrj.jpg
163.238392,0.06780613793267143,-0.06047356128692627,targetImages\sun_aywhxcvpafxkujrj.jpg
163.25435,0.06946733262803823,-0.05991566181182861,targetImages\sun_aywhxcvpafxkujrj.jpg
163.271772,0.06869475046793622,-0.05996423959732056,targetImages\sun_aywhxcvpafxkujrj.jpg
163.287658,0.06672488318549263,-0.05917853116989136,targetImages\sun_aywhxcvpafxkujrj.jpg
163.304613,0.0663974550035265,-0.061810314655303955,targetImages\sun_aywhxcvpafxkujrj.jpg
163.320937,0.06620189878675675,-0.06203460693359375,targetImages\sun_aywhxcvpafxkujrj.jpg
163.337998,0.06413677003648544,-0.061956197023391724,targetImages\sun_aywhxcvpafxkujrj.jpg
163.354983,0.0647796524895562,-0.06219717860221863,targetImages\sun_aywhxcvpafxkujrj.jpg
163.370907,0.08500210444132489,-0.13753840327262878,targetImages\sun_aywhxcvpafxkujrj.jpg
163.388303,0.08245499928792316,-0.12774163484573364,targetImages\sun_aywhxcvpafxkujrj.jpg
163.405122,0.08186345630221897,-0.13236379623413086,targetImages\sun_aywhxcvpafxkujrj.jpg
163.422076,0.08089457617865664,-0.1328268051147461,targetImages\sun_aywhxcvpafxkujrj.jpg
163.438035,0.0820760726928711,-0.13283991813659668,targetImages\sun_aywhxcvpafxkujrj.jpg
163.45502,0.08128595352172852,-0.13348934054374695,targetImages\sun_aywhxcvpafxkujrj.jpg
163.470951,0.07972388797336155,-0.13329267501831055,targetImages\sun_aywhxcvpafxkujrj.jpg
163.487937,0.08073552449544269,-0.13255050778388977,targetImages\sun_aywhxcvpafxkujrj.jpg
163.505015,0.08069223827785915,-0.13223060965538025,targetImages\sun_aywhxcvpafxkujrj.jpg
163.520934,0.07923094431559241,-0.13155820965766907,targetImages\sun_aywhxcvpafxkujrj.jpg
163.537888,0.07853285471598309,-0.13868701457977295,targetImages\sun_aywhxcvpafxkujrj.jpg
163.554902,0.08202415042453343,-0.16439712047576904,targetImages\sun_aywhxcvpafxkujrj.jpg
163.571829,0.0833120346069336,-0.16652026772499084,targetImages\sun_aywhxcvpafxkujrj.jpg
163.588752,0.08049604627821177,-0.1678307056427002,targetImages\sun_aywhxcvpafxkujrj.jpg
163.605706,0.07929330401950413,-0.1662028729915619,targetImages\sun_aywhxcvpafxkujrj.jpg
163.621726,0.08222648832533092,-0.16589218378067017,targetImages\sun_aywhxcvpafxkujrj.jpg
163.637621,0.08020782470703125,-0.1682608723640442,targetImages\sun_aywhxcvpafxkujrj.jpg
163.654613,0.08328612645467126,-0.16685757040977478,targetImages\sun_aywhxcvpafxkujrj.jpg
163.670892,0.07875257068210179,-0.16396889090538025,targetImages\sun_aywhxcvpafxkujrj.jpg
163.688078,0.08006848229302299,-0.16560792922973633,targetImages\sun_aywhxcvpafxkujrj.jpg
163.705033,0.09345441394382054,-0.05881062150001526,targetImages\sun_aywhxcvpafxkujrj.jpg
163.720928,0.1040169397989909,0.015529558062553406,targetImages\sun_aywhxcvpafxkujrj.jpg
163.738072,0.10402192009819883,0.0008302628993988037,targetImages\sun_aywhxcvpafxkujrj.jpg
163.755025,0.10514412985907656,0.012490406632423401,targetImages\sun_aywhxcvpafxkujrj.jpg
163.770983,0.10419480005900067,0.012189716100692749,targetImages\sun_aywhxcvpafxkujrj.jpg
163.787939,0.10537126329210073,0.012160003185272217,targetImages\sun_aywhxcvpafxkujrj.jpg
163.804958,0.10421519809299046,0.013257980346679688,targetImages\sun_aywhxcvpafxkujrj.jpg
163.821847,0.10511106914944113,0.013071730732917786,targetImages\sun_aywhxcvpafxkujrj.jpg
163.837838,0.10524092780219185,0.014629542827606201,targetImages\sun_aywhxcvpafxkujrj.jpg
163.854824,0.10426176918877494,0.010766565799713135,targetImages\sun_aywhxcvpafxkujrj.jpg
163.871574,0.0996781455145942,0.012819856405258179,targetImages\sun_aywhxcvpafxkujrj.jpg
163.888461,0.005565166473388672,0.005164220929145813,targetImages\sun_aywhxcvpafxkujrj.jpg
163.90442,-0.09313199255201554,0.00588756799697876,targetImages\sun_aywhxcvpafxkujrj.jpg
163.921437,-0.09639824761284721,0.00535157322883606,targetImages\sun_aywhxcvpafxkujrj.jpg
163.938361,-0.09241255124409992,0.007139265537261963,targetImages\sun_aywhxcvpafxkujrj.jpg
163.955289,-0.09274162186516655,0.005671337246894836,targetImages\sun_aywhxcvpafxkujrj.jpg
163.971241,-0.09296324517991811,0.008794039487838745,targetImages\sun_aywhxcvpafxkujrj.jpg
163.988429,-0.09326362609863281,0.005597278475761414,targetImages\sun_aywhxcvpafxkujrj.jpg
164.00438,-0.09386788474188906,0.009389221668243408,targetImages\sun_aywhxcvpafxkujrj.jpg
164.021291,-0.09180280897352433,0.011208057403564453,targetImages\sun_aywhxcvpafxkujrj.jpg
164.038309,-0.09426705042521155,0.009331151843070984,targetImages\sun_aywhxcvpafxkujrj.jpg
164.054534,-0.09238296084933811,0.009871512651443481,targetImages\sun_aywhxcvpafxkujrj.jpg
164.07185,-0.09098407957288951,0.010340452194213867,targetImages\sun_aywhxcvpafxkujrj.jpg
164.087813,-0.09176344341701931,0.010168403387069702,targetImages\sun_aywhxcvpafxkujrj.jpg
164.104763,-0.0877985954284668,0.008130937814712524,targetImages\sun_aywhxcvpafxkujrj.jpg
164.121742,0.045797559950086775,0.088799387216568,targetImages\sun_aywhxcvpafxkujrj.jpg
164.137682,0.07758426666259766,0.09708397090435028,targetImages\sun_aywhxcvpafxkujrj.jpg
164.154599,0.06738143497043181,0.09487605094909668,targetImages\sun_aywhxcvpafxkujrj.jpg
164.171557,0.06735685136583114,0.09511527419090271,targetImages\sun_aywhxcvpafxkujrj.jpg
164.188513,0.06585322486029732,0.0963268131017685,targetImages\sun_aywhxcvpafxkujrj.jpg
164.205017,0.06527837117513019,0.09536765515804291,targetImages\sun_aywhxcvpafxkujrj.jpg
164.221288,0.06578095753987628,0.09182104468345642,targetImages\sun_aywhxcvpafxkujrj.jpg
